Date,Open,High,Low,Close,Volume,vwap
20210714,364.83,365.49,362.22,363.07,35336350,363.8882
20210715,362.98,363.19,358.46,360.52,53391557,360.6603
20210716,361.4,362.41,357.24,357.6,47261961,359.4704
20210719,354.05,355.18,352.04,354.67,64404625,353.8733
20210720,355.63,360.28,353.8,358.79,42183702,357.2935
20210721,358.35,361.56,358.12,361.56,30259860,359.8661
20210722,361.77,363.96,361.77,363.95,30252240,362.9877
20210723,365.31,368.485,363.9157,368.2,31960799,366.6835
20210726,367.49,368.89,366.601,368.49,28438126,368.0814
20210727,368.22,368.22,360.16,364.43,57933148,363.4007
20210728,365.6,367.45,363.24,365.83,42066195,365.5999
20210729,365.25,367.6794,365.25,366.48,25672533,366.5455
20210730,362.44,365.17,362.41,364.57,36484649,364.3953
20210802,366.28,366.88,363.87,364.6,27334097,365.3249
20210803,365.28,366.93,362.0,366.81,35558511,364.8984
20210804,366.77,368.32,365.63,367.34,29602236,367.0294
20210805,368.18,369.91,367.45,369.67,21443925,369.0262
20210806,368.37,369.37,366.905,368.05,33332107,368.4096
20210809,368.52,369.27,367.39,368.73,25960245,368.5131
20210810,369.26,369.56,365.62,366.84,35130796,367.3018
20210811,368.14,368.65,364.84,366.21,34249812,366.4405
20210812,365.69,367.9,364.295,367.53,26003877,366.4398
20210813,367.89,369.16,367.38,368.82,19336190,368.3328
20210816,367.67,369.02,363.7,368.98,35044107,366.5212
20210817,366.15,367.15,363.23,365.73,44793902,365.3441
20210818,365.18,366.62,361.865,362.21,38541940,364.7059
20210819,360.22,365.68,359.96,363.96,48499368,363.0668
20210820,365.06,368.14,364.74,367.73,39486034,366.6186
20210823,368.8,373.935,368.79,373.23,34034744,371.854
20210824,373.84,374.99,373.36,374.37,21732913,374.1789
20210825,374.63,375.39,373.855,374.8,20441880,374.5864
20210826,373.92,374.62,371.97,372.42,29133325,373.2964
20210827,373.07,376.56,372.57,376.04,27104749,375.2022
20210830,376.85,380.76,376.83,380.26,27295665,379.4
20210831,380.51,380.579,378.36,379.95,29628175,379.6654
20210901,381.04,382.71,380.37,380.58,28138311,381.4592
20210902,381.97,382.31,379.15,380.4,25503535,380.7049
20210903,379.22,381.98,379.2003,381.57,24624937,381.004
20210907,381.68,382.778,380.4882,382.11,23970203,381.7933
20210908,381.93,381.93,378.45,380.78,32949159,380.3824
20210909,381.01,382.15,379.22,379.47,29398978,380.5989
20210910,381.23,381.97,376.245,376.59,40249405,379.1809
20210913,378.99,379.43,374.22,376.33,48741781,375.9058
20210914,377.86,378.61,374.28,375.26,41826624,375.993
20210915,375.73,378.41,373.37,378.05,34097865,375.8051
20210916,376.68,378.9,374.695,378.31,35193083,376.8577
20210917,377.82,377.87,372.76,373.83,60912267,374.8576
20210920,367.46,369.25,360.93,365.7,76203202,365.5592
20210921,367.58,368.81,364.99,366.15,41927483,366.8765
20210922,367.09,371.07,365.9584,369.57,46972920,368.937
20210923,370.76,374.04,370.099,372.98,44652002,372.6658
20210924,370.65,373.76,370.27,373.33,36056800,372.1399
20210927,370.2,371.2516,367.73,370.35,43338079,370.0891
20210928,365.67,370.302,359.35,359.87,97701632,361.9887
20210929,361.17,363.37,358.635,359.28,58076621,360.9222
20210930,360.97,362.68,357.1,357.96,61384577,360.0607
20211001,358.6,361.25,354.38,360.18,56375488,357.9562
20211004,358.52,358.86,350.32,352.62,76766005,352.737
20211005,353.71,359.69,353.48,357.38,47232904,357.1605
20211006,354.08,359.95,353.15,359.67,56806536,356.8793
20211007,362.8,365.69,362.25,362.97,39411172,364.1263
20211008,364.08,364.3166,360.61,361.16,41822309,362.1045
20211011,359.58,363.2,358.3,358.39,34847182,360.7757
20211012,359.88,360.33,356.48,357.14,43905101,357.8951
20211013,359.51,360.69,357.43,360.0,40120795,359.0278
20211014,363.69,366.85,363.01,366.63,43433867,365.4005
20211015,367.88,369.06,366.82,368.94,40419878,367.8033
20211018,367.61,372.87,366.99,372.65,34513514,370.8005
20211019,373.75,375.52,372.6974,375.47,29090963,374.5099
20211020,375.94,376.565,373.46,374.98,31390338,375.1904
20211021,374.16,377.47,373.85,377.27,25469277,375.983
20211022,375.98,376.97,372.385,374.1,36275822,374.6146
20211025,375.56,378.87,373.56,377.93,32597804,376.898
20211026,380.23,382.71,377.905,379.12,47191279,380.1252
20211027,379.58,383.15,379.31,380.0,45760496,380.9506
20211028,381.95,384.48,381.155,384.22,38007005,382.9357
20211029,381.06,386.28,380.7,386.11,37310116,383.8183
20211101,386.56,387.56,384.42,387.43,30765303,386.067
20211102,386.8,389.54,386.75,389.05,25135292,388.4708
20211103,389.55,393.61,388.48,393.18,33748901,390.6591
20211104,394.48,399.2,393.92,398.22,40265313,396.9694
20211105,400.04,400.99,397.16,398.6,43383802,399.2813
20211108,398.57,399.62,397.4,398.06,29256270,398.3956
20211109,399.16,399.57,393.92,395.32,50490720,395.992
20211110,392.47,395.36,387.53,389.51,54937385,391.6003
20211111,392.57,392.75,390.24,390.59,32242983,391.3175
20211112,391.77,395.25,390.13,394.7,34730564,393.2773
20211115,395.91,396.24,392.095,394.61,33716861,394.2779
20211116,393.86,397.93,393.66,397.42,27872940,396.6177
20211117,397.75,399.7196,396.64,397.63,28703263,397.917
20211118,399.73,402.27,397.45,401.75,45721515,400.1823
20211119,403.43,405.3,402.58,403.99,45191721,403.8826
20211122,405.57,408.71,399.19,399.3,61715370,404.0118
20211123,398.11,400.23,392.92,397.48,70098736,396.1718
20211124,394.93,399.05,392.54,398.76,46954382,396.5472
20211126,396.11,397.54,389.77,391.2,51533314,393.7506
20211129,395.89,400.73,395.14,399.69,54447106,397.9413
20211130,398.78,401.19,391.75,393.82,81332693,395.3261
20211201,398.28,400.48,386.64,387.12,78379245,394.3992
20211202,385.8,391.74,384.34,389.91,84416623,388.6932
20211203,391.31,392.34,378.9,383.13,105349104,382.934
20211206,383.63,387.6,379.3,386.2,67588801,383.9391
20211207,393.03,398.46,392.99,397.83,56005264,395.8031
20211208,398.17,399.82,396.22,399.61,39204041,398.0452
20211209,398.35,400.2,393.5299,393.73,49973714,396.7928
20211210,396.62,398.28,393.36,398.01,52545767,396.134
20211213,398.0,398.325,391.88,392.26,50166410,395.2436
20211214,387.3,390.09,383.63,388.2,75199181,387.3424
20211215,387.94,397.4198,383.88,397.05,73858028,389.6829
20211216,398.04,398.475,385.21,386.84,82591368,390.3687
20211217,383.33,389.19,381.77,384.91,81642848,385.3431
20211220,379.565,381.5,377.47,380.69,65336827,379.9965
20211221,384.05,389.53,380.201,389.21,48899477,385.5307
20211222,388.91,394.16,388.23,393.95,37042200,391.583
20211223,394.31,398.425,394.14,396.92,29595536,396.5976
20211227,398.25,403.48,398.2194,403.48,32820705,401.6677
20211228,404.4,404.58,400.71,401.61,33113728,402.5158
20211229,401.75,403.05,399.11,401.55,32248484,401.2154
20211230,401.33,403.5699,399.75,400.35,23850065,401.8835
20211231,399.66,401.0589,397.34,397.85,34752884,398.8817
20220103,399.05,401.94,396.88,401.68,40575854,399.9882
20220104,402.24,402.28,393.288,396.47,58027206,396.7194
20220105,394.74,395.89,384.03,384.29,75739847,390.3306
20220106,382.42,387.35,380.13,384.02,70814324,384.4858
20220107,384.03,385.76,378.04,379.86,72652304,381.4406
20220110,374.82,380.64,369.31,380.11,91770497,374.5361
20220111,379.355,385.9899,377.2182,385.82,68295698,382.3081
20220112,388.46,390.2,385.01,387.35,54576366,387.6053
20220113,388.77,389.47,376.7,377.66,77993962,382.5758
20220114,375.07,380.35,374.86,380.01,80121210,377.981
20220118,374.04,376.22,369.7704,370.55,75812296,372.9425
20220119,372.15,374.69,366.21,366.48,81791482,370.5994
20220120,369.79,373.87,361.17,361.72,88610680,368.0529
20220121,359.47,362.18,351.4,351.69,143388920,356.9318
20220124,345.905,353.98,334.15,353.3,199448109,344.0094
20220125,346.67,351.0295,341.68,345.11,124398394,345.6747
20220126,352.91,356.88,340.78,344.57,146559524,348.9297
20220127,349.4,351.27,340.05,341.1,95255656,345.25
20220128,343.03,352.02,337.95,351.8,108167897,345.0768
20220131,353.2,363.65,351.52,363.05,94326389,358.2141
20220201,364.43,366.19,359.14,365.52,74433023,363.0542
20220202,369.76,370.1,364.285,368.49,78777135,367.2022
20220203,358.53,361.93,352.46,353.55,95384771,358.4946
20220204,354.08,361.4,351.97,358.01,86318301,356.4702
20220207,358.62,361.05,353.84,355.13,58198087,357.5333
20220208,353.96,360.24,352.8,359.12,64720897,356.8518
20220209,363.76,366.81,362.12,366.73,55766422,364.4375
20220210,359.52,366.4885,356.54,358.43,112468483,362.0012
20220211,358.43,360.07,345.8,347.06,101569102,352.5999
20220214,346.49,350.98,343.89,347.49,80254439,347.5836
20220215,352.91,356.37,351.82,356.13,55390805,354.0796
20220216,353.82,357.0896,350.71,356.04,58947086,353.5502
20220217,352.74,353.46,345.02,345.45,61801353,349.203
20220218,346.41,346.81,339.14,341.51,80001513,342.7925
20220222,338.49,344.04,334.35,338.08,85967095,339.1284
20220223,341.32,342.183,329.1,329.42,86215371,334.6094
20220224,318.84,341.04,318.26,340.49,130614053,329.8513
20220225,341.31,345.98,337.39,345.77,78842088,342.8136
20220228,342.51,348.54,341.32,346.8,77515544,344.554
20220301,345.75,348.078,338.9,341.49,67407000,343.7155
20220302,343.08,348.59,340.24,347.22,70609015,344.8219
20220303,349.93,350.04,340.35,342.26,71089385,344.4319
20220304,339.84,341.31,334.92,337.3,77009763,337.6232
20220307,337.29,338.48,324.65,324.86,89933794,330.3718
20220308,324.05,333.21,319.94,323.35,116153921,325.428
20220309,331.75,336.38,329.09,334.99,64723366,332.8806
20220310,330.82,332.51,326.71,331.27,69362714,330.0352
20220311,334.32,334.64,323.9,324.4,66228432,328.8411
20220314,323.13,326.59,317.45,318.17,79802606,321.1568
20220315,320.88,328.95,319.23,328.15,76470991,324.1035
20220316,332.17,340.44,328.401,340.32,105242954,334.6003
20220317,338.37,344.5,337.0406,344.44,67809951,340.8829
20220318,342.74,351.79,341.55,351.49,85446347,347.7472
20220321,350.2,352.48,345.575,350.08,73799072,349.1088
20220322,350.59,357.85,350.2,356.96,63345928,355.1595
20220323,354.01,357.66,351.77,351.83,70615457,354.2781
20220324,353.8,359.7,351.5939,359.65,53555251,355.7772
20220325,359.59,360.67,354.9438,359.35,57584158,358.0777
20220328,359.34,365.01,358.07,364.91,56833866,361.6735
20220329,368.9,371.83,366.06,371.19,68072955,369.1155
20220330,369.275,370.98,365.57,367.09,68757710,368.6002
20220331,367.24,367.6,361.68,362.54,67011405,365.0991
20220401,362.81,363.61,358.59,361.85,54527761,360.9507
20220404,362.71,369.31,362.44,369.3,45950171,367.101
20220405,367.81,368.54,359.93,361.1,62738661,363.5061
20220406,355.65,356.78,350.56,353.26,90077072,353.644
20220407,352.24,356.35,348.69,354.1,63777373,353.0147
20220408,352.32,353.09,348.5,349.15,61956094,350.757
20220411,344.81,345.75,340.535,340.89,66107401,343.3842
20220412,345.76,347.69,338.035,339.45,72790215,342.8857
20220413,339.8,347.43,339.06,346.35,61367755,344.0958
20220414,346.44,346.97,338.21,338.43,73519367,341.7956
20220418,337.35,341.04,335.791,338.69,58560555,338.5485
20220419,338.03,346.85,336.98,346.26,56515684,343.4444
20220420,347.09,347.56,339.96,341.21,65500022,342.8592
20220421,345.19,347.87,333.2,334.15,75801008,339.5974
20220422,334.31,335.56,324.96,325.4,82562145,329.7084
20220425,323.73,329.9,322.43,329.58,101755856,325.6178
20220426,327.47,327.66,316.855,317.14,105819629,320.3793
20220427,317.24,322.88,315.0,316.76,111204164,318.8781
20220428,321.85,329.89,317.52,328.01,99449957,323.7518
20220429,323.7,327.225,312.6,313.25,91977859,319.073
20220502,312.83,318.72,309.645,318.48,115511770,314.1243
20220503,318.5,321.17,315.98,318.82,78185527,318.5503
20220504,319.31,330.29,313.891,329.6,116083395,320.9405
20220505,325.17,325.25,309.62,313.0,154607447,315.5249
20220506,310.95,315.09,305.105,309.25,139572805,309.9214
20220509,303.48,309.3487,295.72,297.15,113387342,300.5578
20220510,304.51,305.76,296.57,300.76,124124550,301.2678
20220511,298.44,304.09,290.95,291.84,140326148,297.094
20220512,287.45,295.75,284.94,291.15,120910850,289.5131
20220513,295.72,302.999,294.0825,301.94,83684931,299.7281
20220516,300.15,302.26,297.13,298.44,59190432,299.5142
20220517,304.45,306.56,300.55,306.17,62715293,303.8669
20220518,301.54,302.25,289.85,291.14,79477109,295.0936
20220519,289.29,294.39,287.58,289.58,79920709,290.8031
20220520,293.13,293.8,280.21,288.68,91764174,286.7044
20220523,289.75,293.87,287.29,293.48,63648400,291.1221
20220524,288.125,288.86,282.25,287.24,73491124,285.9234
20220525,285.71,293.39,285.5,291.26,67144548,289.3732
20220526,290.44,300.92,290.15,299.33,59462231,297.6986
20220527,302.54,309.25,302.42,309.1,66985596,306.0051
20220531,309.07,311.33,304.33,308.28,60968330,308.3725
20220601,310.47,312.65,303.73,306.0,65341653,307.6652
20220602,304.85,314.56,303.4001,314.38,59291333,309.894
20220603,309.03,310.47,304.92,306.2,60914684,307.6419
20220606,310.75,312.35,305.62,307.22,51785013,308.7821
20220607,303.81,310.67,302.6886,309.87,44900292,307.6006
20220608,309.05,311.72,306.77,307.64,38342062,309.1102
20220609,305.91,309.05,299.23,299.4,55900475,304.7556
20220610,293.65,294.87,288.384,288.84,85963456,290.8323
20220613,279.75,282.34,274.53,275.41,94442009,278.7056
20220614,277.66,278.66,273.3375,275.91,64697521,276.1242
20220615,279.415,286.83,276.61,282.8,86051428,281.4099
20220616,275.59,276.06,269.28,271.39,81910297,272.7016
20220617,272.18,277.19,270.5119,274.69,82703402,274.0244
20220621,278.75,283.45,278.64,281.08,51633741,281.5379
20220622,278.52,285.18,277.91,280.67,67472924,281.8011
20220623,283.21,285.72,280.31,284.85,57457796,282.9312
20220624,287.74,295.04,287.5001,294.61,58422262,291.8042
20220627,296.0,296.5799,291.29,292.45,54151452,293.2469
20220628,293.0,295.65,283.35,283.54,61867060,288.2388
20220629,283.4,285.34,280.84,283.8,57302726,283.4523
20220630,280.75,283.9441,275.78,280.28,79313580,280.0726
20220701,278.95,282.53,277.03,282.13,56675107,279.8909
20220705,278.31,287.08,276.7501,286.96,61829272,282.099
