Date,Open,High,Low,Close,Volume,vwap
20210709,432.53,435.84,430.714,435.52,76238584,434.4454
20210712,435.43,437.35,434.97,437.08,52889585,436.531
20210713,436.24,437.84,435.31,435.59,52911312,436.3803
20210714,437.4,437.92,434.91,436.24,64130352,436.3127
20210715,434.81,435.53,432.72,434.75,55126358,434.4523
20210716,436.01,436.06,430.92,431.34,75874662,433.2374
20210719,426.19,431.4089,421.97,424.97,147987000,424.4315
20210720,425.68,432.42,424.83,431.06,99608174,429.6493
20210721,432.34,434.7,431.0111,434.55,64724389,433.4288
20210722,434.74,435.72,433.69,435.46,47878539,434.8873
20210723,437.52,440.3,436.79,439.94,63766637,438.5245
20210726,439.31,441.03,439.26,441.02,43719187,440.1993
20210727,439.91,439.94,435.99,439.01,67397137,438.2264
20210728,439.68,440.3,437.31,438.83,52472360,438.9933
20210729,439.815,441.8,439.81,440.65,47435342,440.8159
20210730,437.91,440.06,437.77,438.51,68951202,438.8069
20210802,440.34,440.93,437.21,437.59,58783297,438.9473
20210803,438.44,441.28,436.1,441.15,58053896,439.168
20210804,439.78,441.1243,438.73,438.98,46732212,439.705
20210805,440.22,441.85,439.88,441.76,38969659,440.6862
20210806,442.1,442.94,441.8,442.49,46930008,442.3069
20210809,442.46,442.795,441.31,442.13,41222585,442.2061
20210810,442.61,443.44,441.88,442.68,43339275,442.5909
20210811,443.82,443.882,442.62,443.78,44034340,443.3928
20210812,443.62,445.2572,442.66,445.11,38942418,444.1853
20210813,445.59,445.94,445.07,445.92,39470251,445.5442
20210816,444.53,447.11,442.87,446.97,73930864,445.2783
20210817,444.24,444.96,440.85,444.04,92673933,443.5628
20210818,442.96,444.625,438.92,439.18,89351931,441.7939
20210819,436.27,441.14,436.12,439.86,92812246,439.0989
20210820,440.23,443.71,439.71,443.36,72008712,442.2636
20210823,445.16,448.23,443.4355,447.26,54973038,446.7582
20210824,447.97,448.54,447.42,447.97,38744714,447.9648
20210825,448.17,449.457,447.77,448.91,40529711,448.7852
20210826,448.61,448.86,446.16,446.26,57829572,447.2361
20210827,447.12,450.65,447.06,450.25,77235113,449.447
20210830,450.97,453.07,450.71,452.23,48357355,452.0586
20210831,452.13,452.49,450.92,451.56,59300213,451.7951
20210901,452.56,453.11,451.545,451.8,48721378,452.2965
20210902,453.32,454.05,451.91,453.19,42830867,452.9464
20210903,451.98,453.63,451.55,453.08,47234364,452.9031
20210907,452.71,452.81,450.7423,451.46,51671534,451.8299
20210908,450.89,451.67,448.86,450.91,56181907,450.5382
20210909,450.7,452.57,448.72,448.98,57970407,450.2362
20210910,451.04,451.49,445.31,445.44,89948174,447.6779
20210913,448.64,448.92,444.11,446.58,83738649,445.993
20210914,448.12,448.34,443.22,444.17,78197140,444.9807
20210915,444.62,448.41,443.44,447.88,78792222,446.2508
20210916,447.32,448.36,444.02,447.17,77786735,446.5309
20210917,444.92,445.37,441.02,441.4,118425037,442.6766
20210920,434.88,436.56,428.86,434.04,166445534,433.6028
20210921,436.53,437.91,433.07,433.63,92526112,435.1414
20210922,436.05,440.03,433.747,437.86,102350143,437.9038
20210923,439.85,444.89,439.6,443.18,76395981,442.9107
20210924,441.44,444.67,441.21,443.91,62094837,443.3202
20210927,442.81,444.05,441.9,442.64,61371108,443.0284
