2015-2019,2020-2022,2023-2025,2025-all
0.07763975155279511,0.015184491572607078,0.15191199580932438,0.1369327073552426
0.278318953520735,0.10477727748987628,0.009603380389897253,0.061081136109131684
0.08996851102114244,0.16958028878525647,0.02246055365264756,0.37336652146857496
0.028320589068252647,0.15819478852640056,0.0049441313161278705,0.233624643073462
0.026082420448617652,0.04995129748495222,0.041069870116535796,0.014437305998700654
0.18766127140511393,0.10138560324433933,0.0327638661362042,0.09058602188000844
0.15503875968992237,0.12023144553265033,0.03630752473450126,0.0222667557336895
0.09363295880149801,0.13105086411663527,0.06746120980436265,0.19147174498033526
0.0,0.021715526601520173,0.1495066281271802,0.2578246792181316
0.0,0.04111582010247324,0.04597316838717761,0.009116601331023802
0.014285714285714297,0.018759614302330044,0.12584095639126847,0.21426122728830987
0.0,0.08188035834698003,0.033229491173416434,0.0073551044424830896
0.17963244438303164,0.022941041523285174,0.04409819197412894,0.00900090009000901
0.11920371915603752,0.2068126520681264,0.08044728691524884,0.13428120063191154
0.0996760528283078,0.15618492294877123,0.1973228094501627,0.46870275173873605
0.12882070500058568,0.0867732738316602,0.04781829049611481,2.5701547338054023
0.12310606060606051,0.06765245965014,0.0661813368630047,1.5879534565366178
0.07043493572812122,0.10821534854360186,0.040738728951656644,2.5701547338054023
1.3345894174909718,0.01682510305375622,0.04251339171839133,0.12912746725696378
0.336526016049702,0.10030090270812426,0.005629679671226837,0.34048618259561336
0.23682652457075196,0.021897810218978284,0.021889821233126775,0.4206983592763987
0.5124701059104885,0.012795086686712313,0.32481783864454405,0.07380073800738014
0.19150973507819982,0.026711185308848105,0.23246492985971945,0.1303497718878993
0.4130918334922152,0.04560260586319237,0.02766060438420582,0.09783140388064578
0.3030303030303029,0.0,0.0,0.2883593868568828
0.42682926829268286,0.0,0.07751937984496146,0.2840102243680772
0.3708281829419036,0.05227391531625724,0.061983471074380375,0.309059300753332
0.6344890097439384,0.0,0.011933886270063856,0.2660517914153955
0.3966679888932962,0.0,0.04782114890310244,0.3104686135635977
0.11205378581719218,0.24630541871921183,0.0454003745530901,0.2260495156081808
0.0,0.03992015968063876,0.04222750065980474,0.7595442734359384
0.552181115405853,0.21359914560341758,0.05693139766581249,0.32696434045161954
0.10533245556287026,0.17497812773403326,0.04435327382602432,0.12236573759347365
0.11021307861866286,0.08800234672924619,0.036976387935133,0.11496655518394648
0.12861736334405155,0.18365472910927455,0.03505696757230503,1.467398239122113
0.2487149726413536,0.012368583797155237,0.34129692832764513,0.20486864304651714
0.23131415353476945,0.015165301789505625,0.11730205278592369,0.10260236918197918
0.13043478260869576,0.0764574705320165,0.11627906976744197,0.21567217828900065
0.13468013468013448,0.06705272782688196,0.058754406580493426,2.0794652803564797
0.009158347834050746,0.05984114895005978,0.2844582363589345,0.5988023952095807
0.1304099763631917,0.15068493150684933,0.11848341232227484,0.3790955862442456
0.15459208769587535,0.024263011039670046,0.018850141376060336,0.18943878759175933
0.03392993468487576,0.01987913486005082,0.01810282404055024,0.40674026728646123
0.02711006687149831,0.05002084201750715,0.08333333333333322,0.11727257497068158
0.08321355624479906,0.024186136506554573,0.04977600796416122,0.6981444056586443
0.0,0.022665457842248334,0.03456022118541562,0.34630606860158303
0.06578947368421041,0.045535036681001693,0.008683947722634717,0.19284972556000576
0.007895775759968424,0.0632511068943705,0.021054847878724095,0.24686669198632719
1.7369727047146404,0.042345966546686355,0.026814444047193447,0.06369426751592362
0.0965173329043675,0.007706535141800253,0.02765027926782075,0.0
0.19730941704035873,0.4721973459252623,0.009290658243136534,0.04372540445999129
0.13605442176870744,0.1891252955082744,0.02575770584699925,0.14371945961483135
0.11617293170691201,0.03845562221196725,0.035623636282673586,0.1685866816521496
0.052479664130149616,0.23567535719546348,0.01388631734863905,0.06958942240779409
0.17210293394525486,0.7422540006809669,0.004867601246106031,0.2235885969815538
0.022450048641772243,0.11772496505040111,0.0459619172685491,0.27173913043478254
0.12278413015117773,0.18057060310581438,0.09436336185203818,0.21221410044800776
0.18978102189781007,0.11865915158706591,0.06438853884008651,0.13474062429822578
0.22136137244050916,0.1500078951523764,0.04709364908503772,0.066696309470876
0.010061374383740827,0.013457139012246008,0.047670934350313304,0.0
0.009622786759045428,0.28159681961239036,0.020701076455975576,0.04443457009553437
0.01931061118084389,0.3009781790820164,0.024701523260601273,0.12168410805548804
0.0203045685279188,0.30933150025777617,0.03114537101923229,0.1807129949071794
0.010207206287639083,0.017708517797060404,0.14605273272349908,0.01680954782316357
0.02610511660285418,0.0509597418039749,0.006786562606040198,0.0
0.016854879487611676,0.17599436818021838,0.02714256632964649,0.10911074740861944
0.02774181616423158,0.07898894154818333,0.03216675244467307,0.3306468278569955
0.0,0.2033209081667229,0.03706907203756336,0.09624639076034656
0.0484770138159488,0.41231041083787373,0.03003905076599596,0.08758101243650346
0.02223045572434237,0.031550717778829326,0.047266425082716404,0.14181882644921126
0.01392563709789724,0.16655562958027997,0.07552870090634414,0.028868360277136285
0.0061789421651013395,0.030868961259453643,0.1893171061528061,0.029890898221491588
0.03375413488152302,1.1405207660856467,0.08321775312066582,0.12541150650572203
0.07455605259590642,0.19106759016001904,0.17443704408499858,0.0598444045481748
0.02577485662735989,0.2123142250530786,0.1766004415011039,0.03810975609756101
0.013924667548562291,0.04452359750667853,0.014019346698443865,0.0278318953520735
0.05525201055927304,0.1017984390906007,0.21041557075223552,0.04124278251306025
0.011860989206499833,0.2206007127099951,0.15388257575757588,0.0
0.04277944142272217,0.031099362463069533,0.07603117278084022,0.030229746070133044
0.043044077134986265,0.2106371774618219,0.30848329048843215,0.15580368735393418
0.02460428114491924,0.04587155963302756,0.01934610176049528,0.25507105550832015
0.0,0.431778929188255,0.597434545774029,0.08702138239681731
0.0384881841274729,0.6136680613668063,0.0968650933427262,0.011717834544175985
0.067945040012079,0.035214367461924474,0.20542668835059505,2.5701547338054023
0.10608424336973475,0.13128873017540177,0.06640106241699852,1.8771679249132829
0.08584182213574447,0.2716131169261346,0.02788104089219313,1.4603174603174607
0.012699218998031631,0.2078826867432648,0.2636976267213595,0.1715958413243161
0.021737949024509557,0.19683916243510008,0.0,2.293388429752066
0.05251348641810287,0.32929706744107656,0.11115861479264671,1.484168865435356
0.06403625437170589,0.1944547619567829,0.034252440486384685,0.015247388884653516
0.049646270323941956,0.14229044498102789,0.10951902893127671,0.024248302618816525
0.014814814814814828,0.16515276630883563,0.05672149744753266,0.5484962062345732
0.0778960643940799,0.291788245102126,0.098530992475815,0.16541077007902974
0.022155754957350192,0.02268431001890356,0.061034091899903956,0.20067596113223482
0.045692448284456205,0.0570240171742922,0.04680552305172009,0.10435442557632092
0.0034906450712092396,0.0,0.197832698497062,0.318440606002123
0.02494565411068753,2.4673784104389087,0.07924146787988087,0.10682004930156112
0.020603991287455194,2.5143953934740875,0.01187860070083732,0.6020210707374759
0.06669900557846234,0.7906626506024096,0.017990233873040367,0.8845522524165601
1.4100126742712296,0.22822365918600301,0.03444712366517399,1.5472108388391739
0.13949163050216984,0.21721733165656743,0.027506953146489765,2.1083063037653362
0.0425411230856495,0.8860249697946023,0.037070833808600406,0.1834987087127906
0.1109057301293897,0.8902077151335311,0.026403027547158734,0.8136954454190006
0.017905102954341605,1.0836693548387102,0.01939801493647152,0.5106481750130563
0.016474464579901166,0.12851818532322393,0.009468202619536136,0.2927645336679214
0.09270704573547597,0.343741048410198,0.010080983904028968,0.04468275245755118
0.01627074520013018,0.14095851792186873,0.31842524243740045,0.054200542005420106
0.0,0.0,0.7006559332140727,0.057736720554272244
0.030750307503075055,0.7782101167315174,0.26764472640761305,0.11933174224343684
0.027882336539802058,0.9355509355509356,0.4500121624908783,0.0
0.03349709691826711,0.27173913043478237,0.09411764705882361,0.2303086135421464
0.036934441366574366,0.7534246575342468,0.32180209171359614,0.12557555462536613
0.08707956895613375,0.2506265664160403,0.27961826028812836,0.24222850222042794
0.03193527783691721,0.32594524119947843,0.08352987421383644,0.14534883720930244
0.1620745542949761,0.2737850787132104,0.054894012330039654,0.062247121070650356
0.034932463903120665,0.43969849246231163,0.07859091119227032,0.0333222259246918
0.11440193212152065,0.06410256410256415,0.08238636363636365,0.05839416058394165
0.09000900090008943,0.0,0.021857240991694338,0.0363636363636364
0.037712130735386866,0.06430868167202507,0.579150579150579,0.03352329869259138
0.14098690835850958,0.0,0.260756192959583,0.06487187804086934
0.019260400616332836,0.0,0.11911852293031579,0.06587615283267463
0.15063076633402375,0.07374631268436581,0.1282051282051283,0.029647198339756924
0.02668801708033096,0.039359748097612175,0.20188425302826363,0.029325513196480964
1.5989340439706863,0.02717391304347825,0.16713091922005555,0.13067624959163665
0.9798865394533264,0.11519907840737277,0.15739769150052482,0.0714285714285715
0.2085940759282436,0.04643449419568819,0.09191176470588192,0.13869625520110956
0.10111223458038421,0.006806888571234095,0.0,0.42442050277505716
0.06922810661128415,0.007488953793155102,0.2883506343713955,0.20437956204379565
0.23079459281239692,0.04048309830645705,0.22045855379188706,0.10761366693570092
0.2522068095838587,0.05279034690799393,0.3144654088050312,0.04341219882787067
0.14035087719298248,0.0433557337957945,0.047801147227533425,0.04870920603994159
0.0,1.2004043467273187,0.033438106065672435,0.05180005180005155
0.03852080123266567,0.06854531607006843,0.02511616225040816,0.056657223796034044
0.0336134453781512,1.3170217747600093,0.0,0.11621150493898906
0.12396694214876033,0.5990724040195825,0.035219535102136615,0.0
0.18705574261129812,1.1927150351380778,0.18385425371887013,0.030931023816888368
0.0,0.152596197467728,0.043693562481794394,0.08244023083264625
0.15987210231814553,0.5038916632923922,0.059467174119885745,0.0594177064765299
0.08613264427217923,0.18588246508746006,0.019230769230769246,0.030129557095510722
0.059964021587047604,3.660714285714286,0.03098213363626978,0.07426661715558842
0.07143586080212273,1.5744731800766285,0.05849663644340445,0.0
0.053874472479123685,0.13468445356593126,0.019878739687903803,0.09439899307740725
0.023642525021672335,3.660714285714286,0.9482026606283611,0.02343017806935322
0.02275830678197544,0.027507793874931255,0.09891686037885156,0.04269854824935956
0.01439884809215264,0.0730697410083625,0.00934055669717916,0.01951981260979875
0.025516713447308013,1.2856099342585827,0.25773195876288646,0.0680272108843538
0.019988007195682608,0.7298822374877331,0.12472560367192177,0.05414185165132653
0.042510982003684326,0.06985867053576221,0.3073649367537534,0.011189437171310292
0.013107877834578592,0.6975730271762824,0.6100824146419779,0.013870266771464239
0.02759762660411207,0.05890437855880616,0.06254691018263675,0.0042927666881305
0.030750307503075055,0.0750778933143135,1.9753368348938114,0.003755445395823946
0.0,0.16518996846373332,0.47994093034703417,0.004677487253847234
0.0,0.4087699739873652,0.05921915316610968,0.047217537942664416
0.023934897079942577,0.18868971641045562,2.168256721595837,0.0
0.02410219329959028,0.3296457704771482,0.2937473772555602,0.017605633802816906
0.04353504571179804,0.0,0.18481932317889224,0.03953741227636651
0.04077056365304254,0.12238404112103779,0.32786885245901654,0.007210065251090524
0.11878654970760244,0.12306430109732334,0.5596172939796011,0.012543510301357835
0.04345464421510053,0.04508972855983401,0.3787627084856135,0.00938761460712833
0.018900018900018918,0.13283325519612443,0.012838618564642456,0.01508159140952553
0.01984323841650959,0.10499475026248689,0.26328552622462403,0.002994280923436231
0.00870397771781705,0.0678719072005924,0.2884615384615383,0.0
0.0,0.10346926354230061,0.12421331566743983,0.0033541289327161765
0.011125945705384967,0.13631200302915558,0.3567060741948633,0.06799483239273815
0.046959380136181984,0.047626607397999544,0.0,0.006723593088146302
0.05097879282218602,0.11949215832710988,0.056478030046312036,0.05683971201212581
0.04888541259288233,0.095765784253369,0.049233366155577475,0.01537456278587078
